"Elevation","Aspect","Slope","Horizontal_Distance_To_Hydrology","Vertical_Distance_To_Hydrology","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Horizontal_Distance_To_Fire_Points","Wilderness_Area1","Wilderness_Area2","Wilderness_Area3","Wilderness_Area4","Soil_Type10","Soil_Type12","Soil_Type22","Soil_Type23","Soil_Type29","Soil_Type30","Soil_Type32","Soil_Type33","Cover_Type"
2812,129,30,90,10,702,252,206,1383,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2811,275,19,342,116,979,164,240,1930,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2710,72,5,192,19,212,226,230,900,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2742,287,11,301,41,1399,190,240,2012,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2866,319,13,180,28,1674,186,227,1383,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2872,315,10,95,-8,1698,194,232,1465,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2499,60,7,60,0,726,225,226,5584,1,0,0,0,0,0,0,0,0,0,0,0,"5"
2844,96,19,424,91,1682,246,210,819,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2851,326,15,30,13,1590,181,221,1237,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2764,292,16,42,9,1782,174,236,1087,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2825,81,17,485,159,503,241,208,2295,1,0,0,0,0,0,0,0,0,0,0,0,"5"
2949,132,7,417,32,757,232,236,2268,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2929,265,8,30,-1,1853,200,244,1328,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2738,54,33,67,19,134,219,153,1416,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2920,194,12,642,76,2659,218,250,1786,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2822,68,20,150,71,1410,236,195,1273,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2707,87,21,120,71,124,246,200,1809,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2861,169,20,90,16,450,230,244,1149,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2744,68,26,60,-10,210,236,179,2139,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2794,163,22,564,160,2710,235,240,1974,0,0,1,0,1,0,0,0,0,0,0,0,"5"
2832,108,9,42,5,920,237,229,162,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2931,27,12,190,17,5011,215,214,1798,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2812,63,25,277,137,306,232,180,1756,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2739,35,9,474,108,2588,219,220,1505,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2592,30,10,362,23,1511,217,217,1756,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2695,98,28,120,63,150,252,190,674,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2890,326,15,685,124,2242,182,222,792,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2796,27,2,240,20,2071,218,234,2546,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2752,139,10,30,0,1142,236,237,847,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2747,34,11,492,28,60,219,217,721,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2788,111,12,361,84,421,240,227,446,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2727,340,6,0,0,1224,207,231,2223,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2643,264,22,67,-9,1337,158,244,1050,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2755,105,27,108,56,3390,253,196,5951,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2595,31,4,162,-1,421,219,230,6185,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2892,84,28,362,220,1302,246,180,955,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2895,165,8,182,4,1760,228,243,1390,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2874,101,25,511,213,518,252,197,1753,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2836,78,23,323,161,351,242,191,1768,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2572,90,4,404,19,1324,226,233,1518,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2840,226,25,67,26,1288,176,253,2609,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2768,73,31,201,42,268,238,164,2049,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2790,52,8,295,8,342,225,223,752,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2700,57,8,108,11,180,226,223,934,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2740,69,29,150,79,170,235,169,2011,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2788,90,33,240,139,240,248,167,2554,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2714,66,31,30,-9,108,232,161,2400,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2814,245,19,90,33,1931,178,251,1158,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2909,355,5,30,-4,4913,211,230,1756,1,0,0,0,0,0,0,1,0,0,0,0,"5"
2804,70,13,150,16,1952,234,213,1953,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2899,172,14,534,54,2560,228,246,1894,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2693,58,6,67,2,120,224,228,891,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2727,99,24,180,95,210,251,198,642,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2738,29,8,437,107,2588,217,222,1473,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2635,58,12,0,0,1398,228,215,765,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2641,115,25,150,32,1290,253,207,607,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2551,5,14,150,6,1465,201,212,1515,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2885,129,26,845,108,2356,252,214,1565,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2690,39,10,95,25,124,221,217,2202,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2832,57,19,85,28,2227,230,197,2265,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2760,77,51,95,110,108,219,95,1260,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2760,333,17,175,47,1652,180,216,1167,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2892,235,10,60,1,2145,203,249,1445,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2669,125,15,212,35,2352,244,228,2356,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2839,117,33,162,93,2165,254,189,618,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2724,43,8,339,35,258,222,222,953,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2798,61,9,285,7,390,227,222,659,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2753,60,25,242,74,258,230,179,1879,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2860,223,12,969,83,2370,204,251,1535,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2838,108,18,424,88,1679,247,217,780,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2750,99,12,60,15,1634,240,222,2588,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2570,351,5,234,16,1492,212,232,1637,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2770,186,22,212,52,540,217,249,644,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2679,255,16,150,-15,1341,182,248,1144,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2780,76,26,182,92,201,242,181,1361,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2879,217,14,1036,101,2430,204,253,1478,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2765,231,18,175,39,1894,189,253,932,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2784,108,12,150,-2,510,241,225,285,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2910,21,7,153,31,1883,215,224,1383,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2731,168,17,30,-11,2686,231,244,2272,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2931,117,23,313,104,1114,252,213,420,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2884,277,12,0,0,2040,188,242,1421,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2800,87,30,180,-82,285,247,174,2416,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2571,28,4,247,26,1348,218,232,1442,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2904,225,12,1072,238,2492,203,251,1442,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2863,197,12,390,63,2372,217,250,2006,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2873,101,21,192,46,1006,249,207,247,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2753,208,32,134,65,1140,179,249,1739,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2862,347,10,90,24,1648,201,224,1302,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2747,334,7,376,83,2758,204,231,1366,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2841,141,18,134,35,2234,243,233,1103,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2650,101,22,108,34,1320,250,204,618,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2706,78,30,95,54,120,242,171,1226,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2811,151,13,30,0,1995,237,239,2372,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2825,292,26,417,71,1839,138,225,2070,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2801,73,13,150,79,1956,235,214,698,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2881,139,17,228,75,2135,243,232,1121,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2812,351,12,376,90,1852,198,219,967,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2899,94,17,162,19,2402,244,213,558,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2696,68,24,85,10,124,236,184,2008,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2796,63,14,391,128,402,232,211,2173,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2750,123,15,30,-6,2732,244,228,2255,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2846,203,16,258,89,2230,210,253,644,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2768,64,23,228,119,1271,233,187,845,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2698,144,18,42,11,2726,242,234,2164,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2788,81,30,242,129,268,244,173,1844,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2704,335,21,42,7,2777,168,207,2080,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2899,312,7,60,15,1785,201,235,1507,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2876,324,15,664,110,2184,180,223,819,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2896,231,7,339,64,837,210,246,1638,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2868,12,10,696,94,2139,210,220,886,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2758,81,33,124,85,150,242,161,1455,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2730,266,9,42,4,1867,197,244,793,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2761,63,33,175,102,182,228,153,1403,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2864,245,17,120,20,2118,183,251,1273,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2851,52,17,210,66,2037,226,202,2121,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2755,87,24,216,106,228,247,194,1891,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2818,78,17,470,150,485,240,207,2255,1,0,0,0,0,0,0,0,0,0,0,0,"5"
2908,189,24,631,209,685,213,250,1663,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2831,257,12,85,-12,1964,191,247,1195,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2812,13,12,390,94,1865,208,215,953,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2957,72,21,390,232,1921,239,194,641,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2890,157,12,433,46,2486,233,241,1998,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2816,162,7,646,44,2114,227,242,1802,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2910,128,25,300,83,1024,251,216,430,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2948,153,8,470,31,752,231,241,2223,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2771,80,15,67,3,2818,239,211,2197,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2743,231,20,134,49,993,184,254,1869,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2827,323,17,400,88,1872,174,220,979,0,0,1,0,1,0,0,0,0,0,0,0,"5"
2718,90,20,150,71,150,246,204,1866,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2974,237,5,0,0,1531,211,244,1666,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2825,83,25,190,79,865,245,188,1291,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2810,89,12,162,27,1889,239,220,1889,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2781,83,28,234,120,255,245,180,1950,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2909,27,3,201,30,1934,218,232,1368,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2901,170,12,180,53,553,229,245,1124,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2904,260,9,30,-2,1986,197,245,1138,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2888,173,10,42,4,212,226,245,981,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2848,169,16,864,70,2317,230,245,1590,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2784,58,21,212,91,216,230,191,1329,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2927,68,11,0,0,4735,232,218,1989,1,0,0,0,0,0,0,1,0,0,0,0,"5"
2815,105,11,85,3,700,238,227,242,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2801,86,30,210,-93,277,247,174,2445,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2802,181,20,319,103,805,222,248,1982,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2700,282,10,0,0,1719,191,241,750,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2702,177,18,295,62,3226,226,247,1784,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2843,319,13,484,96,1945,185,227,933,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2832,110,18,417,82,1677,248,218,741,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2785,138,18,240,-37,700,244,231,421,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2785,106,15,309,81,430,244,221,404,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2735,93,9,67,5,2470,235,226,2200,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2576,309,15,162,81,865,178,229,1120,0,0,1,0,1,0,0,0,0,0,0,0,"5"
2841,126,12,240,20,2206,240,231,2180,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2778,80,34,150,109,162,241,159,1441,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2771,121,14,342,117,1621,243,228,931,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2854,142,18,150,31,810,243,233,350,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2726,77,12,240,60,270,235,218,2214,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2739,34,7,497,40,120,219,225,808,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2779,90,28,60,-26,268,249,184,2292,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2818,13,12,417,96,1892,208,216,927,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2761,146,9,192,31,2597,232,239,2081,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2700,24,14,30,2,1224,212,209,2170,1,0,0,0,0,0,0,1,0,0,0,0,"5"
2892,172,13,511,47,2530,228,246,1917,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2697,135,26,134,-54,335,250,218,470,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2735,18,9,30,1,1154,213,221,2205,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2988,181,15,228,58,295,224,248,711,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2968,94,24,402,141,1209,249,196,488,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2878,274,14,0,0,2044,183,243,1379,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2834,86,12,376,162,1155,237,221,706,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2810,262,31,350,58,1782,131,238,2131,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2779,280,11,0,0,2186,191,241,834,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2738,211,30,108,47,1073,180,251,1793,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2817,336,5,0,0,1348,209,233,1084,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2809,122,12,210,22,607,240,231,212,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2680,31,11,120,9,2105,217,215,1902,0,0,1,0,1,0,0,0,0,0,0,0,"5"
2764,87,23,270,132,270,246,196,726,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2850,353,10,612,86,2060,203,222,907,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2814,49,10,60,3,706,224,218,212,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2500,74,11,190,9,930,233,219,5279,1,0,0,0,0,0,0,0,0,0,0,0,"5"
2861,141,18,162,48,2202,244,232,1072,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2821,65,19,270,138,295,234,197,1660,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2859,205,27,150,63,1260,194,252,2795,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2704,43,8,60,-5,2419,222,222,497,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2714,89,20,30,10,270,245,205,514,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2807,149,13,60,4,2322,236,239,1142,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2767,80,32,150,87,150,243,165,1448,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2792,63,21,153,133,162,233,191,1308,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2762,106,22,270,130,300,251,208,573,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2711,73,35,67,53,90,235,151,1572,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2931,17,9,30,5,4722,213,221,2064,1,0,0,0,0,0,0,1,0,0,0,0,"5"
2881,101,28,488,227,509,253,190,1812,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2923,167,16,360,85,808,231,244,2160,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2784,67,29,190,90,216,234,169,1368,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2753,53,16,218,103,218,227,205,969,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2769,170,23,210,63,540,229,243,618,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2817,136,17,120,-5,752,244,231,301,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2774,117,18,90,19,797,247,221,1434,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2510,84,12,210,19,912,237,220,5296,1,0,0,0,0,0,0,0,0,0,0,0,"5"
2809,52,16,150,21,1973,227,203,1983,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2806,63,7,283,10,420,226,226,592,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2801,317,23,335,64,1805,152,213,1045,0,0,1,0,1,0,0,0,0,0,0,0,"5"
2708,116,21,67,-23,313,251,214,488,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2823,58,17,499,157,510,230,202,2230,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2847,79,33,295,145,330,241,161,2547,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2830,60,15,525,167,537,231,207,2257,1,0,0,0,0,0,0,0,0,0,0,0,"5"
2752,45,15,175,39,2521,223,206,361,0,0,1,0,1,0,0,0,0,0,0,0,"5"
2767,169,22,210,61,540,231,243,607,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2818,143,17,90,15,2282,243,233,1154,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2895,113,10,234,41,2257,238,229,685,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2891,274,11,90,7,2167,190,243,1425,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2729,70,32,90,-30,124,235,161,2340,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2695,71,32,85,47,95,236,161,1282,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2756,63,22,216,122,216,233,189,926,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2977,179,21,190,47,256,223,247,725,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2731,327,5,42,-7,1403,208,234,2356,1,0,0,0,0,0,0,1,0,0,0,0,"5"
2774,72,31,192,120,212,237,165,2010,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2845,112,23,255,81,1894,252,209,1045,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2790,57,25,210,107,228,228,180,1608,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2730,52,29,0,0,124,220,163,1431,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2743,7,4,362,96,2674,215,232,1385,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2885,193,24,582,53,752,209,250,1692,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2921,135,9,30,7,4784,234,237,1873,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2783,88,13,210,44,497,239,219,309,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2700,120,24,313,66,2443,252,212,2250,0,0,1,0,1,0,0,0,0,0,0,0,"5"
2762,189,23,212,64,859,214,250,2002,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2715,353,9,0,0,1324,204,224,2270,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2736,62,24,175,64,190,232,182,1722,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2839,196,20,120,50,1794,211,252,1365,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2708,67,16,95,37,120,234,207,2055,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2871,172,19,210,88,1082,229,245,2938,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2839,73,31,342,146,351,237,163,1466,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2633,203,12,120,0,2234,214,250,2483,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2901,221,5,342,69,800,213,245,1597,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2881,319,10,424,209,1120,194,231,674,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2792,97,12,85,11,2259,240,222,1406,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2800,75,33,150,-50,240,238,158,2252,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2534,34,13,192,-2,618,218,212,5513,1,0,0,0,0,0,0,0,0,0,0,0,"5"
2837,130,22,674,59,2181,250,221,1746,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2822,171,10,180,22,2168,227,245,2182,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2809,32,13,134,13,1711,216,210,1611,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2945,79,17,90,21,4651,240,208,2016,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2876,145,16,446,171,1800,241,236,2105,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2489,163,10,30,-4,849,230,243,5486,1,0,0,0,0,0,0,0,0,0,0,0,"5"
2886,153,4,0,0,1974,225,240,1487,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2839,323,20,30,7,2200,167,216,864,0,0,1,0,0,0,0,0,0,0,0,1,"5"
2731,97,8,42,1,2447,234,228,2227,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2637,332,5,240,-2,999,209,234,800,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2901,310,4,60,10,4934,209,237,1579,1,0,0,0,0,0,0,1,0,0,0,0,"5"
2777,118,13,90,-3,510,242,228,272,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2704,55,13,162,30,190,228,211,2232,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2725,354,11,268,12,1234,202,221,1999,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2835,168,28,42,12,524,229,238,1273,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2728,294,9,0,0,1889,194,238,726,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2774,59,22,190,81,192,231,189,1302,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2690,152,10,30,3,2672,233,240,2208,1,0,0,0,0,0,0,0,0,0,0,0,"5"
2791,178,9,400,34,1884,224,246,2046,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2735,23,14,180,22,2546,211,209,362,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2742,73,35,85,17,134,235,151,1380,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2843,83,28,268,171,1383,245,181,999,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2749,92,32,180,101,180,249,174,2512,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2911,298,16,450,74,1154,173,232,764,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2695,168,19,30,-1,2608,231,244,2291,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2835,279,11,738,78,2131,188,241,1772,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2572,76,4,424,19,1318,225,232,1528,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2833,85,23,424,184,437,246,194,1714,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2714,117,20,242,93,1470,250,217,779,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2707,89,33,108,58,120,248,168,2589,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2728,75,7,0,0,1113,229,226,700,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2803,76,22,242,128,1289,241,193,837,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2706,83,26,120,52,134,245,184,1879,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2779,251,16,295,25,1761,184,249,2163,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2787,281,14,0,0,2271,181,241,849,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2843,140,12,228,94,1980,237,236,890,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2751,340,8,430,97,2715,204,229,1426,0,0,1,0,0,0,0,0,0,0,1,0,"5"
2914,194,12,618,69,2630,218,250,1809,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2878,54,10,371,46,690,226,218,1395,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2827,106,16,192,60,469,246,219,1230,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2765,70,21,242,115,255,238,194,872,1,0,0,0,0,0,0,0,0,1,0,0,"5"
2864,345,12,577,98,2087,196,221,834,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2506,65,9,201,15,933,229,222,5287,1,0,0,0,0,0,0,0,0,0,0,0,"5"
2906,187,24,616,205,674,215,249,1682,0,0,1,0,0,0,0,0,0,0,0,0,"5"
2741,276,13,0,0,1692,184,242,1075,0,0,1,0,0,0,0,1,0,0,0,0,"5"
2802,51,30,216,121,242,219,162,1385,1,0,0,0,0,0,0,0,1,0,0,0,"5"
2859,118,9,95,5,2403,237,232,541,0,0,1,0,0,0,0,0,0,0,0,0,"5"
