"Elevation","Aspect","Slope","Horizontal_Distance_To_Roadways","Hillshade_9am","Hillshade_Noon","Horizontal_Distance_To_Fire_Points","Wilderness_Area1","Wilderness_Area2","Wilderness_Area3","Wilderness_Area4","Soil_Type10","Soil_Type12","Soil_Type22","Soil_Type23","Soil_Type29","Soil_Type30","Soil_Type32","Soil_Type33","Cover_Type","Cover_Type"
2364,0,2,738,216,235,1567,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2128,190,13,1333,219,250,1302,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2112,236,3,1187,213,242,1250,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2079,102,35,313,252,170,351,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2296,118,12,108,241,229,339,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2079,120,16,1288,246,225,607,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2139,83,24,750,245,189,789,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2325,302,8,1184,199,237,162,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2148,121,18,1240,248,223,1206,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2108,155,7,1248,228,241,1114,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2200,113,22,1018,251,211,1273,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2439,34,9,371,219,221,1289,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2067,332,18,658,175,214,830,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2216,185,27,1158,214,247,566,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2392,110,22,391,251,209,1913,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2229,138,27,1400,249,219,892,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2286,161,16,1501,235,242,592,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2314,141,23,1431,246,227,1034,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2046,313,10,750,194,233,671,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2287,101,16,1440,245,217,987,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2280,196,19,1172,213,252,1134,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2124,304,11,1101,191,235,1329,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2277,58,9,1101,227,221,1208,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2287,68,23,360,236,188,1639,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2229,344,14,849,190,217,342,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2162,27,6,1360,217,226,937,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2261,3,15,1100,198,209,800,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2209,212,6,1200,215,246,531,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2094,99,29,495,252,185,175,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2292,105,32,638,254,182,258,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2315,196,21,976,210,252,511,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2070,192,28,916,206,248,488,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2204,58,14,1293,229,211,658,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2301,122,3,1022,225,237,960,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2245,94,28,700,250,186,1591,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2166,207,28,1209,189,252,1012,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2305,80,9,1434,233,223,900,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2113,120,12,1075,240,230,417,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2353,117,9,960,236,232,573,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2359,111,4,1040,227,235,1355,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2477,75,7,426,228,228,1276,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2144,30,23,1357,206,183,1332,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2104,134,15,1380,243,231,859,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2296,100,22,1406,250,205,931,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2188,129,31,860,252,204,242,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2337,52,3,1437,221,233,430,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2113,11,17,1328,201,204,902,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2321,139,14,1323,240,235,932,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2212,245,10,1140,200,248,492,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2258,125,25,433,252,213,1869,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2099,140,24,816,247,225,153,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2311,53,10,258,226,219,1209,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2315,60,7,1177,225,226,1382,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2355,111,36,426,253,176,1869,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2092,91,39,379,245,150,285,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2226,126,25,1358,252,214,934,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2067,45,14,1116,223,210,390,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2285,122,20,1445,249,220,949,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2248,138,20,1087,246,228,1218,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2142,299,10,808,193,237,1528,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2165,127,30,1142,253,206,509,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2115,104,36,474,252,170,190,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2359,96,17,524,245,213,484,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2271,207,33,1087,180,248,524,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2078,6,9,1182,209,222,457,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2239,186,26,1104,214,247,1191,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2012,155,27,240,239,230,277,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2208,106,20,785,250,211,1506,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2184,98,18,1667,246,213,108,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2207,219,16,1478,199,254,830,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2328,129,26,757,251,214,1560,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2248,125,43,949,248,171,362,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2359,85,11,949,236,221,1425,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2272,80,23,1549,243,192,722,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2207,89,12,1638,238,220,210,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2208,118,9,1261,236,232,616,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2277,143,22,1103,245,229,589,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2147,207,4,1181,217,244,953,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2298,106,30,638,254,187,1657,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2121,101,8,1194,233,230,541,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2314,214,7,525,214,247,604,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2324,92,24,1416,248,196,977,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2097,101,31,684,253,181,42,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2391,72,10,886,232,220,983,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2264,310,11,1120,189,232,365,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2326,103,24,1134,252,200,1235,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2290,43,12,1072,222,214,805,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2319,92,15,1357,242,215,994,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2196,60,5,830,224,229,1465,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2211,97,38,592,249,159,150,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2280,104,16,1256,246,217,1050,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2200,143,32,1252,246,214,1040,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2304,122,9,108,235,233,170,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2365,57,21,1008,229,191,633,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2228,134,26,1442,250,218,850,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2070,317,9,607,196,232,124,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2271,23,12,931,213,215,417,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2275,127,30,722,253,206,1572,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2101,148,3,1320,224,239,924,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2118,113,22,1008,251,211,350,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2393,103,18,417,247,214,1894,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2232,94,35,582,249,166,192,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2183,92,18,1199,245,210,573,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2036,49,9,450,224,220,644,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2297,142,24,1061,246,226,577,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2260,115,25,892,253,206,1403,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2200,341,24,1082,164,198,576,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2231,114,11,828,240,229,395,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2123,46,23,1100,220,184,1456,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2139,259,21,902,164,246,1454,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2057,303,11,955,190,235,228,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2168,113,19,1338,249,217,957,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2279,51,6,573,223,226,792,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2359,120,34,1045,254,189,630,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2173,22,13,1271,211,211,886,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2073,312,18,573,168,224,162,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2260,210,29,1106,183,251,552,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2236,118,26,955,254,206,1338,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2374,65,14,633,232,211,834,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2439,17,12,365,210,214,1283,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2132,203,17,1317,210,253,1307,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2076,322,11,1329,193,229,641,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2495,33,11,240,218,216,1657,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2287,160,31,1294,234,228,769,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2298,174,9,1290,226,245,892,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2104,154,9,1290,231,241,977,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2079,262,2,1231,215,239,513,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2305,160,28,1273,235,233,759,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2189,135,33,1379,250,205,912,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2301,116,32,424,254,192,1867,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2308,126,23,1308,251,218,1024,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2119,122,17,1187,247,224,1323,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2279,306,9,997,196,235,418,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2346,0,1,1315,217,236,551,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2309,125,40,807,250,178,331,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2319,229,9,616,206,249,553,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2228,43,9,1356,222,220,577,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2033,20,5,484,217,229,607,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2139,129,31,926,252,204,277,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2202,321,3,1358,211,236,743,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2319,98,12,330,240,223,663,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2363,247,12,834,195,249,503,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2280,128,16,1403,244,229,911,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2201,131,30,726,252,208,150,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2200,37,9,1672,220,220,182,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2304,116,20,300,250,217,1560,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2094,92,35,466,248,163,201,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2309,112,4,95,227,235,30,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
1988,49,9,150,224,220,216,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2219,280,8,1323,198,241,488,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2079,80,7,819,230,228,859,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2312,52,10,1398,226,218,953,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2328,50,12,924,225,214,967,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2076,324,4,671,209,235,95,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2347,240,19,892,181,252,484,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2265,9,21,391,191,192,658,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2130,31,15,1168,215,206,1442,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2299,120,34,361,254,191,1860,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2305,132,24,1448,250,219,1006,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2322,127,34,1167,252,195,677,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2124,137,33,875,249,207,216,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2368,73,15,907,237,209,1466,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2311,21,4,85,217,231,30,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2139,351,6,816,210,230,1538,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2355,253,17,1172,180,249,726,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2013,58,23,319,230,186,402,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2164,105,32,979,254,182,339,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2309,103,9,685,236,228,721,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2288,132,40,745,248,187,277,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2257,141,25,1423,247,225,876,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2151,349,12,932,198,220,808,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2207,106,36,618,253,171,127,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2069,278,12,1134,188,242,402,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2385,149,10,674,234,240,1657,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2284,110,13,553,242,226,819,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2075,46,24,1140,219,179,418,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2162,322,8,1187,200,232,780,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2341,234,23,912,174,253,481,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2252,175,6,366,223,243,426,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2250,72,17,1020,237,206,990,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2176,102,8,1168,234,230,1126,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2212,129,23,768,251,218,342,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2016,5,22,240,187,192,458,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2284,228,12,1341,202,251,866,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2184,5,8,999,210,225,402,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2308,59,13,1006,229,213,872,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2275,98,12,234,239,223,371,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2343,233,12,1173,200,251,811,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
1997,45,25,150,218,177,234,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2111,238,3,1148,214,242,1333,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2325,248,28,1256,150,247,794,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
1988,43,11,120,222,216,212,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2095,98,31,713,252,180,67,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2285,113,30,324,254,194,1802,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2308,194,22,1230,211,251,940,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2073,119,11,1276,239,230,582,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2179,348,10,1172,201,224,1129,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2332,272,6,1266,203,242,900,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2302,169,21,1018,231,243,543,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2188,337,8,1045,203,229,1256,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2345,109,30,558,254,192,1744,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2481,59,8,443,227,223,1248,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2349,57,10,1275,227,220,592,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2351,108,24,853,252,206,1489,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2237,225,3,1579,216,242,837,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2295,107,25,900,253,202,1410,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2184,116,9,1062,236,231,1231,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2280,4,7,1048,211,227,371,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2078,114,8,1328,235,232,663,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2337,137,30,1189,249,212,706,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2183,78,25,433,243,187,272,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2067,103,21,853,250,208,182,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2046,300,9,811,194,236,633,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2314,122,16,1176,245,226,1195,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2244,307,16,384,175,229,841,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2044,13,14,331,205,209,350,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2294,117,31,467,254,195,1824,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2129,107,34,636,254,178,30,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2199,188,24,932,215,249,408,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2152,153,8,926,231,241,792,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2227,137,35,1040,248,202,433,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2124,309,20,1172,162,223,1221,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2233,153,11,1495,233,241,636,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2230,111,10,467,237,229,957,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2297,68,8,1116,228,225,240,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2293,75,16,1104,238,207,875,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2184,90,30,458,249,179,242,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2184,146,33,1075,243,214,446,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2138,124,3,1290,225,237,1296,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2264,12,22,1624,192,190,828,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2084,124,5,256,229,236,607,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2327,215,26,1253,184,253,771,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2241,105,28,1019,253,193,1276,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2209,177,5,793,222,242,350,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2126,133,31,797,251,208,134,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2124,128,29,759,253,207,95,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2395,93,13,443,241,219,1874,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2194,324,4,492,209,235,1233,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2257,23,17,1598,208,202,1008,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2119,81,37,418,240,149,247,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2330,260,5,1260,207,243,1114,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2288,114,29,703,254,197,1595,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2329,90,6,1385,230,230,285,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2029,61,27,240,230,173,443,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2164,78,26,1296,243,183,553,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2315,103,37,895,252,166,365,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2113,122,12,1036,240,230,376,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2331,198,14,1207,215,251,811,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2226,186,23,1110,217,249,342,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2186,351,6,1022,209,229,1276,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2289,189,16,1195,219,250,1116,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2207,337,23,1405,164,202,994,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2356,83,19,616,243,205,1710,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2275,32,9,1441,218,221,541,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2228,122,30,785,254,201,1506,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2109,153,6,1131,228,240,1374,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2119,83,34,335,244,161,335,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2164,328,22,1120,161,208,808,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2353,106,21,918,250,210,1431,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2308,348,7,124,207,229,42,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2177,284,23,1036,149,233,592,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2227,346,23,1124,168,195,607,0,0,0,1,1,0,0,0,0,0,0,0,"4","4"
2276,178,18,1158,225,248,1165,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2269,106,37,834,252,170,301,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2356,210,10,1191,212,250,730,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2198,135,5,785,227,238,371,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2011,8,15,240,202,209,295,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2346,107,13,1032,241,224,1343,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2059,322,17,569,174,221,726,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2368,58,13,607,229,211,853,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2343,117,19,960,249,219,1390,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2069,100,17,547,246,215,150,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2190,270,10,595,194,244,1252,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2036,114,18,450,248,218,524,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2216,70,32,474,235,161,926,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2071,116,26,912,253,206,175,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2225,122,26,976,253,209,1316,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2196,102,33,525,253,177,190,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2419,48,11,395,224,215,1296,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2239,128,30,891,252,205,1401,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2272,212,21,1153,198,254,1158,0,0,0,1,0,0,0,0,0,0,0,0,"4","4"
2893,65,9,1906,229,222,1452,0,0,1,0,0,0,0,0,0,0,1,0,"5","5"
2800,248,11,1905,197,248,2012,0,0,1,0,0,0,0,0,0,0,0,0,"5","5"
2759,320,8,2079,199,233,721,0,0,1,0,0,0,0,0,0,0,0,0,"5","5"
2921,72,29,1950,238,171,589,0,0,1,0,0,0,0,0,0,0,0,0,"5","5"
2679,168,19,3170,231,244,1825,0,0,1,0,0,0,0,0,0,0,0,0,"5","5"
2778,89,25,306,248,192,1770,1,0,0,0,0,0,0,0,0,1,0,0,"5","5"
2859,135,14,1879,241,233,638,0,0,1,0,0,0,0,0,0,0,1,0,"5","5"
2644,79,14,1392,238,213,742,0,0,1,0,0,0,0,0,0,0,0,1,"5","5"
2776,162,21,570,235,240,569,1,0,0,0,0,0,0,0,0,1,0,0,"5","5"
2702,47,11,175,224,217,2190,1,0,0,0,0,0,0,0,1,0,0,0,"5","5"
2954,155,17,713,238,239,2096,0,0,1,0,0,0,0,0,0,0,0,1,"5","5"
2811,74,46,201,224,112,1400,1,0,0,0,0,0,0,0,0,1,0,0,"5","5"
2788,60,28,242,229,169,1652,1,0,0,0,0,0,0,0,1,0,0,0,"5","5"
2741,75,33,150,239,161,2280,1,0,0,0,0,0,0,0,0,1,0,0,"5","5"
2902,288,3,4956,211,239,1584,1,0,0,0,0,0,0,1,0,0,0,0,"5","5"
2897,156,12,2084,234,241,992,0,0,1,0,0,0,0,0,0,0,1,0,"5","5"
2829,228,23,1275,180,254,2583,0,0,1,0,0,0,0,0,0,0,0,1,"5","5"
2887,208,8,1973,215,248,1530,0,0,1,0,0,0,0,1,0,0,0,0,"5","5"
2607,247,7,779,205,246,6185,1,0,0,0,0,0,0,0,0,0,0,0,"5","5"
2789,15,8,300,213,223,962,0,0,1,0,0,0,0,0,0,0,0,0,"5","5"
